"date","initials","day12","est_age","site","nest","brood","eggs","mom_band","dad_band","band","feathers","rwl","mites_nestling","lysis_amt","mass","survived","nestling_notes","mites_pt","nest_notes","nestling_manipulated","nestling_treatment","nestling_manipulation_date","lysis","nestling_num","year","mites","mom_origin","dad_origin","original_site","original_nest","additional_data","clutch_size","max_brood","mites_nest","plasma_amount","slides","tarsus","nestling_manipulation","plasma","sex","mom_biol_band","dad_biol_band"
"2013-06-23","CG","Y","12","Mayas","10","1.0","0.0","2600-27776","2600-27711","2521-47987","Y","61.5","0","","19.88","",";","0","","N","","","Y","2","2013","","","","","","Fecal swab data available","6.0","6.0","0","","N",NA,NA,"N","","",""
"2013-06-23","CG","Y","12","Mayas","10","1.0","0.0","2600-27776","2600-27711","2521-47988","Y","62","0","","19.5","",";","0","","N","","","Y","3","2013","","","","","","Fecal swab data available","6.0","6.0","0","","N",NA,NA,"N","","",""
"2013-06-23","CG","Y","12","Mayas","10","1.0","0.0","2600-27776","2600-27711","2521-47989","Y","64","0","","20.75","",";","0","","N","","","Y","4","2013","","","","","","Fecal swab data available","6.0","6.0","0","","N",NA,NA,"N","","",""
"2013-06-23","CG","Y","12","Mayas","10","1.0","0.0","2600-27776","2600-27711","2521-47990","Y","55","0","","18.57","",";","0","","N","","","Y","5","2013","","","","","","Fecal swab data available","6.0","6.0","0","","N",NA,NA,"N","","",""
"2013-06-23","CG","Y","12","Mayas","10","1.0","0.0","2600-27776","2600-27711","2521-47991","Y","63","0","","21.03","",";","0","","N","","","Y","6","2013","","","","","","Fecal swab data available","6.0","6.0","0","","N",NA,NA,"N","","",""
"2013-06-23","CG","Y","12","Mayas","35","1.0","0.0","2600-27675","2600-98898","2521-47992","Y","62","1","","20.44","",";","1 Swallow bug","1 Swallow bug while handling on hand","N","","","Y","1","2013","","","","","","Fecal swab data available","5.0","5.0","0","","N",NA,NA,"N","","",""
"2013-06-23","CG","Y","12","Mayas","35","1.0","0.0","2600-27675","2600-98898","2521-47993","Y","60","0","","21.66","",";","1 Swallow bug","1 Swallow bug while handling on hand","N","","","Y","2","2013","","","","","","Fecal swab data available","5.0","5.0","0","","N",NA,NA,"N","","",""
"2013-06-23","CG","Y","12","Mayas","35","1.0","0.0","2600-27675","2600-98898","2521-47994","Y","57","0","","19.27","",";","1 Swallow bug","1 Swallow bug while handling on hand","N","","","Y","3","2013","","","","","","Fecal swab data available","5.0","5.0","0","","N",NA,NA,"N","","",""
"2013-06-23","CG","Y","12","Mayas","35","1.0","0.0","2600-27675","2600-98898","2521-47995","Y","52","1","","17.25","",";","1 Swallow bug","1 Swallow bug while handling on hand","N","","","Y","4","2013","","","","","","Fecal swab data available","5.0","5.0","0","","N",NA,NA,"N","","",""
"2013-06-23","CG","Y","12","Mayas","35","1.0","0.0","2600-27675","2600-98898","2521-47996","Y","54","0","","16.46","",";","1 Swallow bug","1 Swallow bug while handling on hand","N","","","Y","5","2013","","","","","","Fecal swab data available","5.0","5.0","0","","N",NA,NA,"N","","",""
"2013-06-28","CG","Y","12","Shire","3","1.0","0.0","2600-54723","2600-54823","2521-47997","Y","64","0","","17.79","",";","0","","N","","","Y","1","2013","","","","","","Fecal swab data available","5.0","3.0","0","","N",NA,NA,"N","","",""
"2013-06-28","CG","Y","12","Shire","3","1.0","0.0","2600-54723","2600-54823","2521-47998","Y","65","0","","16.49","",";","0","","N","","","Y","2","2013","","","","","","Fecal swab data available","5.0","3.0","0","","N",NA,NA,"N","","",""
"2013-06-28","CG","Y","12","Shire","3","1.0","0.0","2600-54723","2600-54823","2521-47999","Y","62","0","","17.29","",";","0","","N","","","Y","3","2013","","","","","","Fecal swab data available","5.0","3.0","0","","N",NA,NA,"N","","",""
"2013-06-27","CG","Y","12","Cooks","9","1.0","0.0","2600-27680","2600-54824","2521-48000","Y","62.5","0","","19.67","","1.25 TUBES;","2","","N","","","Y","1","2013","","","","","","Fecal swab data available","3.0","3.0","0","","N",NA,NA,"N","","",""
"2013-06-17","","Y","12","Golden Grizzly","71","1.0","0.0","2540-98883","2600-27444","2591-02562","Y","57","0","","16.92","",";","0","1 N jumped out around day 7","N","","","Y","1","2013","","","","","","Fecal swab data available","5.0","5.0","0","","N",NA,NA,"N","","",""
"2013-06-17","","Y","12","Golden Grizzly","71","1.0","0.0","2540-98883","2600-27444","2591-02563","Y","55","0","","15","",";","0","1 N jumped out around day 7","N","","","Y","2","2013","","","","","","Fecal swab data available","5.0","5.0","0","","N",NA,NA,"N","","",""
"2013-06-17","","Y","12","Golden Grizzly","71","1.0","0.0","2540-98883","2600-27444","2591-02564","Y","52","0","","13.3","",";","0","1 N jumped out around day 7","N","","","Y","3","2013","","","","","","Fecal swab data available","5.0","5.0","0","","N",NA,NA,"N","","",""
"2013-06-17","","Y","12","Golden Grizzly","71","1.0","0.0","2540-98883","2600-27444","2591-02565","Y","50","0","","14.26","",";","0","1 N jumped out around day 7","N","","","Y","4","2013","","","","","","Fecal swab data available","5.0","5.0","0","","N",NA,NA,"N","","",""
"2013-06-17","","Y","12","Golden Grizzly","103","1.0","0.0","2540-44984","2351-25681","2591-02566","Y","52","0","","15.58","",";","0","","N","","","Y","1","2013","","","","","","Fecal swab data available","5.0","5.0","0","","N",NA,NA,"N","","",""
"2013-06-17","","Y","12","Golden Grizzly","103","1.0","0.0","2540-44984","2351-25681","2591-02567","Y","53","0","","14.79","",";","0","","N","","","Y","2","2013","","","","","","Fecal swab data available","5.0","5.0","0","","N",NA,NA,"N","","",""
"2013-06-17","","Y","12","Golden Grizzly","103","1.0","0.0","2540-44984","2351-25681","2591-02568","Y","54","0","","17.8","",";","0","","N","","","Y","3","2013","","","","","","Fecal swab data available","5.0","5.0","0","","N",NA,NA,"N","","",""
"2013-06-17","","Y","12","Golden Grizzly","103","1.0","0.0","2540-44984","2351-25681","2591-02569","Y","46","0","","11.01","","DECEASED 6/27;","0","","N","","","Y","4","2013","","","","","","Fecal swab data available","5.0","5.0","0","","N",NA,NA,"N","","",""
"2013-06-17","DZ","Y","12","Cooks","3","1.0","","2600-27779","2600-27649","2591-02570","Y","66","0","","20.74","",".66 TUBE;","0","","N","","","Y","1","2013","","","","","","Fecal swab data available","5.0","4.0","0","","N",NA,NA,"N","","",""
"2013-06-17","DZ","Y","12","Cooks","3","1.0","","2600-27779","2600-27649","2591-02571","Y","60.5","0","","19.88","","1.5 TUBES;","0","","N","","","Y","2","2013","","","","","","Fecal swab data available","5.0","4.0","0","","N",NA,NA,"N","","",""
"2013-06-17","DZ","Y","12","Cooks","3","1.0","","2600-27779","2600-27649","2591-02572","Y","67.5","0","","20.89","","1 TUBE;","0","","N","","","Y","3","2013","","","","","","Fecal swab data available","5.0","4.0","0","","N",NA,NA,"N","","",""
"2013-06-17","DZ","Y","12","Cooks","3","1.0","","2600-27779","2600-27649","2591-02573","Y","60","0","","20.17","","1 TUBE;","0","","N","","","Y","4","2013","","","","","","Fecal swab data available","5.0","4.0","0","","N",NA,NA,"N","","",""
"2013-06-17","DZ","Y","12","Cooks","6","1.0","0.0","2600-27780","2540-98859","2591-02574","Y","65.5","0","","20.44","","1 TUBE;","0","","N","","","Y","1","2013","","","","","","Fecal swab data available","5.0","5.0","0","","N",NA,NA,"N","","",""
"2013-06-17","DZ","Y","12","Cooks","6","1.0","0.0","2600-27780","2540-98859","2591-02575","Y","68.5","0","","20.17","",">1 TUBE;","0","","N","","","Y","2","2013","","","","","","Fecal swab data available","5.0","5.0","0","","N",NA,NA,"N","","",""
"2013-06-17","DZ","Y","12","Cooks","6","1.0","0.0","2600-27780","2540-98859","2591-02576","Y","61.5","0","","19.57","","1/5 TUBE;","0","","N","","","Y","3","2013","","","","","","Fecal swab data available","5.0","5.0","0","","N",NA,NA,"N","","",""
"2013-06-19","DZ","Y","12","Creepy Shack","3","1.0","0.0","2600-27682","2540-98676","2591-02577","Y","66","0","","21.32","",";","","","N","","","Y","1","2013","","","","","","Fecal swab data available","5.0","5.0","","","N",NA,NA,"N","","",""
"2013-06-19","DZ","Y","12","Creepy Shack","3","1.0","0.0","2600-27682","2540-98676","2591-02578","Y","60","0","","19.92","",";","","","N","","","Y","2","2013","","","","","","Fecal swab data available","5.0","5.0","","","N",NA,NA,"N","","",""
"2013-06-19","DZ","Y","12","Creepy Shack","3","1.0","0.0","2600-27682","2540-98676","2591-02579","Y","67","0","","19.46","",";","","","N","","","Y","3","2013","","","","","","Fecal swab data available","5.0","5.0","","","N",NA,NA,"N","","",""
"2013-06-19","DZ","Y","12","Creepy Shack","3","1.0","0.0","2600-27682","2540-98676","2591-02580","Y","65.5","0","","19.33","",";","","","N","","","Y","4","2013","","","","","","Fecal swab data available","5.0","5.0","","","N",NA,NA,"N","","",""
"2013-06-19","DZ","Y","12","Creepy Shack","3","1.0","0.0","2600-27682","2540-98676","2591-02581","Y","65","0","","19.59","",";","","","N","","","Y","5","2013","","","","","","Fecal swab data available","5.0","5.0","","","N",NA,NA,"N","","",""
"2013-06-23","DZ","Y","12","Cooks","2","1.0","0.0","2600-27650","2600-27366","2591-02582","Y","63","0","","22.18","",";","0","","N","","","Y","1","2013","","","","","","Fecal swab data available","5.0","5.0","0","","N",NA,NA,"N","","",""
"2013-06-23","DZ","Y","12","Cooks","2","1.0","0.0","2600-27650","2600-27366","2591-02583","Y","66","0","","21.09","",";","0","","N","","","Y","2","2013","","","","","","Fecal swab data available","5.0","5.0","0","","N",NA,NA,"N","","",""
"2013-06-23","DZ","Y","12","Cooks","2","1.0","0.0","2600-27650","2600-27366","2591-02584","Y","59.5","0","","20.25","",";","0","","N","","","Y","3","2013","","","","","","Fecal swab data available","5.0","5.0","0","","N",NA,NA,"N","","",""
"2013-06-23","DZ","Y","12","Cooks","2","1.0","0.0","2600-27650","2600-27366","2591-02585","Y","66.5","0","","21.45","",";","0","","N","","","Y","4","2013","","","","","","Fecal swab data available","5.0","5.0","0","","N",NA,NA,"N","","",""
"2013-06-23","DZ","Y","12","Cooks","2","1.0","0.0","2600-27650","2600-27366","2591-02586","Y","57.5","0","","20.84","",";","0","","N","","","Y","5","2013","","","","","","Fecal swab data available","5.0","5.0","0","","N",NA,NA,"N","","",""
"2013-07-11","","Y","","Ithaca","5","1.0","","2600-54902","2600-54768","2591-02587","",NA,"","",NA,"","DEAD;","0","2 dead nestlings on ground","Y","Nest mites present; Cross foster","","N","","2013","","2600-27608","2600-27534","Grandview","33","Fecal swab data available","5.0","5.0","350","","",NA,NA,"N","","",""
"2013-07-11","","Y","","Ithaca","5","1.0","","2600-54902","2600-54768","2591-02588","",NA,"","",NA,"","DEAD;","0","2 dead nestlings on ground","Y","Nest mites present; Cross foster","","N","","2013","","2600-27608","2600-27534","Grandview","33","Fecal swab data available","5.0","5.0","350","","",NA,NA,"N","","",""
"2013-07-11","","Y","","Ithaca","5","1.0","","2600-54902","2600-54768","2591-02589","Y","54","65","","19.88","",";","0","2 dead nestlings on ground","Y","Nest mites present; Cross foster","","N","1","2013","","2600-27608","2600-27534","Grandview","33","Fecal swab data available","5.0","5.0","350","","N","10.8",NA,"N","","",""
"2013-07-11","","Y","","Ithaca","5","1.0","","2600-54902","2600-54768","2591-02590","Y","56","42","","19.01","",";","0","2 dead nestlings on ground","Y","Nest mites present; Cross foster","","N","2","2013","","2600-27608","2600-27534","Grandview","33","Fecal swab data available","5.0","5.0","350","","Y","10.01",NA,"Y","","",""
"2013-07-08","","Y","","Colorado Horse Rescue","19","1.0","0.0","2600-27224","2600-27616","2591-02591","Y","53","0","","17.91","",";","0","","N","","","Y","1/4","2013","","","","","","Fecal swab data available","4.0","4.0","0","","N",NA,NA,"N","","",""
"2013-07-08","","Y","","Colorado Horse Rescue","19","1.0","0.0","2600-27224","2600-27616","2591-02592","N","38","0","","11.32","",";","0","","N","","","Y","2/4","2013","","","","","","Fecal swab data available","4.0","4.0","0","","N",NA,NA,"N","","",""
"2013-07-08","","Y","","Colorado Horse Rescue","19","1.0","0.0","2600-27224","2600-27616","2591-02593","N","29","0","","7.62","",";","0","","N","","","Y","3/4","2013","","","","","","Fecal swab data available","4.0","4.0","0","","N",NA,NA,"N","","",""
"2013-07-08","","Y","","Colorado Horse Rescue","19","1.0","0.0","2600-27224","2600-27616","2591-02594","N","38","0","","10.42","",";","0","","N","","","Y","4/4","2013","","","","","","Fecal swab data available","4.0","4.0","0","","N",NA,NA,"N","","",""
"2013-07-08","","Y","","Colorado Horse Rescue","20","1.0","0.0","2600-54703","2600-54701","2591-02595","Y","54","0","","18.7","",";","0","","N","","","Y","1/4","2013","","","","","","Fecal swab data available","5.0","5.0","0","","N",NA,NA,"N","","",""
"2013-07-08","","Y","","Colorado Horse Rescue","20","1.0","0.0","2600-54703","2600-54701","2591-02596","Y","58","0","","18.51","",";","0","","N","","","Y","2/4","2013","","","","","","Fecal swab data available","5.0","5.0","0","","N",NA,NA,"N","","",""
"2013-07-08","","Y","","Colorado Horse Rescue","20","1.0","0.0","2600-54703","2600-54701","2591-02597","Y","53","0","","18.26","",";","0","","N","","","Y","3/4","2013","","","","","","Fecal swab data available","5.0","5.0","0","","N",NA,NA,"N","","",""
"2013-07-08","","Y","","Colorado Horse Rescue","20","1.0","0.0","2600-54703","2600-54701","2591-02598","Y","46","0","","15.24","",";","0","","N","","","Y","4/4","2013","","","","","","Fecal swab data available","5.0","5.0","0","","N",NA,NA,"N","","",""
"2013-08-22","","Y","","Colorado Horse Rescue","36","2.0","0.0","2600-27558","1831-13703","2591-02599","Y","47.5","0","","18.71","",";","0","","N","","","Y","1/4","2013","","","","","","Fecal swab data available","5.0","4.0","0","","N",NA,NA,"N","","",""
"2013-08-22","","Y","","Colorado Horse Rescue","36","2.0","0.0","2600-27558","1831-13703","2591-02600","Y","46","0","","17.24","",";","0","","N","","","Y","2/4","2013","","","","","","Fecal swab data available","5.0","4.0","0","","N",NA,NA,"N","","",""
"2013-07-10","","Y","","Colorado Horse Rescue","64.2","2.0","0.0","2600-27560","2600-27563","2591-02619","Y","42","0","","12.98","",";","-","","Y","Nest mites sterilized; Cross foster control","","N","1/5","2013","","","","","","Fecal swab data available","6.0","5.0","0","","N","10.8",NA,"N","","",""
"2013-07-10","","Y","","Colorado Horse Rescue","64.2","2.0","0.0","2600-27560","2600-27563","2591-02620","Y","56","0","","18.03","",";","-","","Y","Nest mites sterilized; Cross foster control","","N","2/5","2013","","","","","","Fecal swab data available","6.0","5.0","0","","Y","12.4",NA,"Y","","",""
"2013-07-10","","Y","","Colorado Horse Rescue","64.2","2.0","0.0","2600-27560","2600-27563","2591-02621","Y","57","0","","17.59","",";","-","","Y","Nest mites sterilized; Cross foster control","","N","3/5","2013","","","","","","Fecal swab data available","6.0","5.0","0","","Y","11.7",NA,"Y","","",""
"2013-07-10","","Y","","Colorado Horse Rescue","64.2","2.0","0.0","2600-27560","2600-27563","2591-02622","Y","53","0","","17.22","",";","-","","Y","Nest mites sterilized; Cross foster control","","N","4/5","2013","","","","","","Fecal swab data available","6.0","5.0","0","","Y","11.6",NA,"Y","","",""
"2013-07-10","","Y","","Colorado Horse Rescue","64.2","2.0","0.0","2600-27560","2600-27563","2591-02623","Y","55","0","","16.38","",";","-","","Y","Nest mites sterilized; Cross foster control","","N","5/5","2013","","","","","","Fecal swab data available","6.0","5.0","0","","Y","11.6",NA,"Y","","",""
"2013-08-22","","Y","","Colorado Horse Rescue","36","2.0","0.0","2600-27558","1831-13703","2591-02624","Y","52","0","","19.21","",";","0","","N","","","Y","3/4","2013","","","","","","Fecal swab data available","5.0","4.0","0","","N",NA,NA,"N","","",""
"2013-08-22","","Y","","Colorado Horse Rescue","36","2.0","0.0","2600-27558","1831-13703","2591-02625","Y","51","0","","20.65","",";","0","","N","","","Y","4/4","2013","","","","","","Fecal swab data available","5.0","4.0","0","","N",NA,NA,"N","","",""
"2013-07-08","","Y","","Colorado Horse Rescue","37.2","2.0","0.0","2600-27800","2600-27213","2591-02626","Y","49","0","","18.01","",";","0","","N","","","Y","1/3","2013","","","","","","Fecal swab data available","4.0","4.0","0","","N",NA,NA,"N","","",""
"2013-07-08","","Y","","Colorado Horse Rescue","37.2","2.0","0.0","2600-27800","2600-27213","2591-02627","Y","56","0","","19.17","",";","0","","N","","","Y","2/3","2013","","","","","","Fecal swab data available","4.0","4.0","0","","N",NA,NA,"N","","",""
"2013-07-08","","Y","","Colorado Horse Rescue","37.2","2.0","0.0","2600-27800","2600-27213","2591-02628","N","37.5","0","","13.76","",";","0","","N","","","Y","3/3","2013","","","","","","Fecal swab data available","4.0","4.0","0","","N",NA,NA,"N","","",""
"2013-07-08","","Y","","Colorado Horse Rescue","66","1.0","0.0","2540-98877","2421-27354","2591-02629","Y","51","0","","18.29","",";","0","","N","","","Y","1/5","2013","","","","","","Fecal swab data available","5.0","5.0","0","","N",NA,NA,"N","","",""
"2013-07-08","","Y","","Colorado Horse Rescue","66","1.0","0.0","2540-98877","2421-27354","2591-02630","Y","51","0","","18.06","",";","0","","N","","","Y","2/5","2013","","","","","","Fecal swab data available","5.0","5.0","0","","N",NA,NA,"N","","",""
"2013-07-08","","Y","","Colorado Horse Rescue","66","1.0","0.0","2540-98877","2421-27354","2591-02631","Y","48","0","","16.11","",";","0","","N","","","Y","3/5","2013","","","","","","Fecal swab data available","5.0","5.0","0","","N",NA,NA,"N","","",""
"2013-07-08","","Y","","Colorado Horse Rescue","66","1.0","0.0","2540-98877","2421-27354","2591-02632","Y","59.5","0","","18.39","",";","0","","N","","","Y","4/5","2013","","","","","","Fecal swab data available","5.0","5.0","0","","N",NA,NA,"N","","",""
"2013-07-08","","Y","","Colorado Horse Rescue","66","1.0","0.0","2540-98877","2421-27354","2591-02633","Y","46","0","","16.16","",";","0","","N","","","Y","5/5","2013","","","","","","Fecal swab data available","5.0","5.0","0","","N",NA,NA,"N","","",""
"2013-07-08","","Y","","Colorado Horse Rescue","86","4.0","0.0","2600-54705","2600-54773","2591-02634","Y","44","0","","19.4","",";","3","","N","","","Y","1/3","2013","","","","","","Fecal swab data available","4.0","4.0","0","","N",NA,NA,"N","","",""
"2013-07-08","","Y","","Colorado Horse Rescue","86","4.0","0.0","2600-54705","2600-54773","2591-02635","Y","46","0","","19.17","",";","3","","N","","","Y","2/3","2013","","","","","","Fecal swab data available","4.0","4.0","0","","N",NA,NA,"N","","",""
"2013-07-08","","Y","","Colorado Horse Rescue","86","4.0","0.0","2600-54705","2600-54773","2591-02636","Y","41","5","","19.4","",";","3","","N","","","N","3/3","2013","","","","","","Fecal swab data available","4.0","4.0","0","","N",NA,NA,"N","","",""
"2013-07-11","AKH","Y","12","Grandview","33","1.0","0.0","2600-27608","2600-27534","2591-02637","Y","49","6","","19.24","",";","","","Y","Nest mites present; Cross foster","","Y","1","2013","","2600-54902","2600-54768","Ithaca","5","Fecal swab data available","4.0","4.0","","","Y","11.1",NA,"Y","","",""
"2013-07-11","AKH","Y","12","Grandview","33","1.0","0.0","2600-27608","2600-27534","2591-02638","Y","52","3","","18.95","",";","","","Y","Nest mites present; Cross foster","","Y","2","2013","","2600-54902","2600-54768","Ithaca","5","Fecal swab data available","4.0","4.0","","","Y","11",NA,"Y","","",""
"2013-07-11","AKH","Y","12","Grandview","33","1.0","0.0","2600-27608","2600-27534","2591-02639","Y","44","6","","15.07","",";","","","Y","Nest mites present; Cross foster","","Y","3","2013","","2600-54902","2600-54768","Ithaca","5","Fecal swab data available","4.0","4.0","","","Y","11",NA,"Y","","",""
"2013-07-11","AKH","Y","12","Grandview","33","1.0","0.0","2600-27608","2600-27534","2591-02640","Y","50","1","","18.06","",";","","","Y","Nest mites present; Cross foster","","Y","4","2013","","2600-54902","2600-54768","Ithaca","5","Fecal swab data available","4.0","4.0","","","Y","10.7",NA,"Y","","",""
"2013-07-12","AKH","Y","12","Make Believe","34.2","2.0","0.0","2600-54716","2600-27371","2591-02641","Y","59","0","","20.73","",";","","","Y","Nest mites sterilized; Cross foster","","N","1","2013","","2600-27409","2600-27409","Colorado Horse Rescue","25","Fecal swab data available","4.0","4.0","0","","Y","11.8",NA,"Y","","",""
"2013-07-12","AKH","Y","12","Make Believe","34.2","2.0","0.0","2600-54716","2600-27371","2591-02642","Y","64","0","","18.59","",";","","","Y","Nest mites sterilized; Cross foster","","N","2","2013","","2600-27409","2600-27409","Colorado Horse Rescue","25","Fecal swab data available","4.0","4.0","0","","Y","11.3",NA,"Y","","",""
"2013-07-12","AKH","Y","12","Make Believe","34.2","2.0","0.0","2600-54716","2600-27371","2591-02643","Y","60","0","","20","",";","","","Y","Nest mites sterilized; Cross foster","","N","3","2013","","2600-27409","2600-27409","Colorado Horse Rescue","25","Fecal swab data available","4.0","4.0","0","","Y","11.1",NA,"Y","","",""
"2013-07-12","AKH","Y","12","Make Believe","34.2","2.0","0.0","2600-54716","2600-27371","2591-02644","Y","55","0","","20.54","",";","","","Y","Nest mites sterilized; Cross foster","","N","4","2013","","2600-27409","2600-27409","Colorado Horse Rescue","25","Fecal swab data available","4.0","4.0","0","","Y","11.3",NA,"Y","","",""
"2013-07-12","AKH/RCT","Y","","Colorado Horse Rescue","25","1.0","0.0","2600-27409","2600-27409","2591-02645","Y","60","0","","17.25","",";","0","","Y","Nest mites sterilized; Cross foster","","N","1/4","2013","","2600-54716","2600-27371","Make Believe","34.2","Fecal swab data available","4.0","4.0","0","","Y","10.8",NA,"Y","","",""
"2013-07-12","AKH/RCT","Y","","Colorado Horse Rescue","25","1.0","0.0","2600-27409","2600-27409","2591-02646","Y","62","0","","17.88","",";","0","","Y","Nest mites sterilized; Cross foster","","N","2/4","2013","","2600-54716","2600-27371","Make Believe","34.2","Fecal swab data available","4.0","4.0","0","","Y","11.1",NA,"Y","","",""
"2013-07-12","AKH/RCT","Y","","Colorado Horse Rescue","25","1.0","0.0","2600-27409","2600-27409","2591-02647","Y","61","0","","17.83","",";","0","","Y","Nest mites sterilized; Cross foster","","N","3/4","2013","","2600-54716","2600-27371","Make Believe","34.2","Fecal swab data available","4.0","4.0","0","","Y","11.2",NA,"Y","","",""
"2013-07-12","AKH/RCT","Y","","Colorado Horse Rescue","25","1.0","0.0","2600-27409","2600-27409","2591-02648","Y","61","0","","17.58","",";","0","","Y","Nest mites sterilized; Cross foster","","N","4/4","2013","","2600-54716","2600-27371","Make Believe","34.2","Fecal swab data available","4.0","4.0","0","","Y","11.4",NA,"Y","","",""
"2013-07-09","AKH","Y","","Colorado Horse Rescue","16.2","1.0","0.0","2600-54706","1831-13751","2591-02649","Y","55","0","","19.93","",";","0","","N","","","Y","1/3","2013","","","","","","Fecal swab data available","4.0","4.0","0","","N",NA,NA,"N","","",""
"2013-07-09","AKH","Y","","Colorado Horse Rescue","16.2","1.0","0.0","2600-54706","1831-13751","2591-02650","Y","54","0","","18.72","",";","0","","N","","","Y","2/3","2013","","","","","","Fecal swab data available","4.0","4.0","0","","N",NA,NA,"N","","",""
"2013-07-09","AKH","Y","","Colorado Horse Rescue","16.2","1.0","0.0","2600-54706","1831-13751","2591-02651","Y","49","0","","18.51","",";","0","","N","","","Y","3/3","2013","","","","","","Fecal swab data available","4.0","4.0","0","","N",NA,NA,"N","","",""
"2013-07-10","AKH","Y","","Colorado Horse Rescue","23","1.0","0.0","2600-27796","2600-27559","2591-02652","Y","58","0","","19.75","",";","0","","N","","","Y","1/4","2013","","","","","","Fecal swab data available","5.0","5.0","0","","N",NA,NA,"N","","",""
"2013-07-10","AKH","Y","","Colorado Horse Rescue","23","1.0","0.0","2600-27796","2600-27559","2591-02653","Y","56","0","","19.06","",";","0","","N","","","Y","2/4","2013","","","","","","Fecal swab data available","5.0","5.0","0","","N",NA,NA,"N","","",""
"2013-07-10","AKH","Y","","Colorado Horse Rescue","23","1.0","0.0","2600-27796","2600-27559","2591-02654","Y","58","0","","19.65","",";","0","","N","","","Y","3/4","2013","","","","","","Fecal swab data available","5.0","5.0","0","","N",NA,NA,"N","","",""
"2013-07-10","AKH","Y","","Colorado Horse Rescue","23","1.0","0.0","2600-27796","2600-27559","2591-02655","Y","55","0","","18.49","",";","0","","N","","","Y","4/4","2013","","","","","","Fecal swab data available","5.0","5.0","0","","N",NA,NA,"N","","",""
"2013-07-11","AKH","Y","12","Grandview","49.2","2.0","0.0","2600-27612","2600-27604","2591-02656","Y","59.5","0","","20.38","",";","0","","N","","","Y","1","2013","","","","","","Fecal swab data available","4.0","2.0","0","","N",NA,NA,"N","","",""
"2013-07-11","AKH","Y","12","Grandview","49.2","2.0","0.0","2600-27612","2600-27604","2591-02657","Y","54.5","0","","19.9","",";","0","","N","","","Y","2","2013","","","","","","Fecal swab data available","4.0","2.0","0","","N",NA,NA,"N","","",""
"2013-07-16","AKH","Y","","Colorado Horse Rescue","22","1.0","0.0","2600-27329","2600-27559","2591-02658","Y","54","0","","17.63","",";","0","","Y","Nest mites present; Cross foster","","Y","1/5","2013","","2600-54819","2600-27647","Creepy Shack","11","Fecal swab data available","5.0","5.0","0","","Y","11.7",NA,"Y","","",""
"2013-07-16","AKH","Y","","Colorado Horse Rescue","22","1.0","0.0","2600-27329","2600-27559","2591-02659","Y","57","0","","16.91","",";","0","","Y","Nest mites present; Cross foster","","Y","2/5","2013","","2600-54819","2600-27647","Creepy Shack","11","Fecal swab data available","5.0","5.0","0","","Y","11.8",NA,"Y","","",""
"2013-07-16","AKH","Y","","Colorado Horse Rescue","22","1.0","0.0","2600-27329","2600-27559","2591-02660","Y","65","2","","18.95","",";","0","","Y","Nest mites present; Cross foster","","Y","3/5","2013","","2600-54819","2600-27647","Creepy Shack","11","Fecal swab data available","5.0","5.0","0","","Y","12",NA,"Y","","",""
"2013-07-16","AKH","Y","","Colorado Horse Rescue","22","1.0","0.0","2600-27329","2600-27559","2591-02661","Y","63","0","","17.93","",";","0","","Y","Nest mites present; Cross foster","","Y","4/5","2013","","2600-54819","2600-27647","Creepy Shack","11","Fecal swab data available","5.0","5.0","0","","Y","11.6",NA,"Y","","",""
"2013-07-16","AKH","Y","","Colorado Horse Rescue","22","1.0","0.0","2600-27329","2600-27559","2591-02662","Y","61","0","","17.91","",";","0","","Y","Nest mites present; Cross foster","","Y","5/5","2013","","2600-54819","2600-27647","Creepy Shack","11","Fecal swab data available","5.0","5.0","0","","Y","11",NA,"Y","","",""
"2013-07-06","AKH","Y","","Colorado Horse Rescue","60.2","2.0","0.0","2600-27791","2600-54771","2591-02663","Y","57","0","","19.24","",";","0","","Y","Nest mites sterilized; Cross foster","","Y","1/4","2013","","2391-83505","2600-27205","Colorado Horse Rescue","34.2","Fecal swab data available","5.0","4.0","0","","Y","11.8",NA,"Y","","",""
"2013-07-06","AKH","Y","","Colorado Horse Rescue","60.2","2.0","0.0","2600-27791","2600-54771","2591-02664","Y","45","0","","16.97","",";","0","","Y","Nest mites sterilized; Cross foster","","Y","2/4","2013","","2391-83505","2600-27205","Colorado Horse Rescue","34.2","Fecal swab data available","5.0","4.0","0","","Y","11.2",NA,"Y","","",""
"2013-07-06","AKH","Y","","Colorado Horse Rescue","60.2","2.0","0.0","2600-27791","2600-54771","2591-02665","Y","56","0","","18.34","",";","0","","Y","Nest mites sterilized; Cross foster","","Y","3/4","2013","","2391-83505","2600-27205","Colorado Horse Rescue","34.2","Fecal swab data available","5.0","4.0","0","","Y","11.5",NA,"Y","","",""
"2013-07-06","AKH","Y","","Colorado Horse Rescue","60.2","2.0","0.0","2600-27791","2600-54771","2591-02666","Y","52","1","","18.24","",";","0","","Y","Nest mites sterilized; Cross foster","","Y","4/4","2013","","2391-83505","2600-27205","Colorado Horse Rescue","34.2","Fecal swab data available","5.0","4.0","0","","Y","10.9",NA,"Y","","",""
